City,Start_Lat,Start_Lon,End_Lat,End_Lon,Route_Length_km,Road_Type,Accident_Count,Incident_Severity,Weather_Risk,Crowd_Level,Risk_Score
Roorkee,29.791967,78.005045,29.8269,77.936149,7.699,Hilly,0,0,0.158,0.204,0.088
Roorkee,29.875083,77.912301,29.919608,77.911106,4.952,City,2,0,0.773,0.679,0.468
Roorkee,29.91045,77.930191,29.807922,77.965851,11.908,Rural,5,4,0.265,0.272,0.384
Roorkee,29.869219,77.935766,29.914456,77.84501,10.092,Rural,0,0,0.337,0.128,0.127
Roorkee,29.872429,77.880042,29.85083,77.833312,5.106,City,2,1,0.466,0.264,0.293
Roorkee,29.885243,77.884817,29.854576,77.858086,4.275,Hilly,0,0,0.532,0.628,0.285
Roorkee,29.878712,77.89586,29.883876,77.852595,4.211,Hilly,3,3,0.638,0.731,0.488
Roorkee,29.831126,77.92546,29.948314,77.84511,15.159,Rural,0,0,0.246,0.252,0.124
Roorkee,29.904306,77.923996,29.825933,77.883168,9.563,Highway,4,1,0.136,0.498,0.34
Roorkee,29.94614,77.897642,29.904809,77.844296,6.896,Rural,2,2,0.5,0.129,0.276
Roorkee,29.830497,77.881425,29.841978,77.900107,2.208,Hilly,2,0,0.634,0.524,0.395
Roorkee,29.800372,77.782546,29.871587,77.878564,12.185,Hilly,2,0,0.169,0.185,0.188
Roorkee,29.879684,77.894338,29.8507,77.887109,3.297,Rural,0,0,0.302,0.367,0.164
Roorkee,29.876478,77.892119,29.877411,77.870163,2.119,Hilly,0,0,0.2,0.853,0.231
Roorkee,29.875496,77.888387,29.890196,77.842983,4.673,City,0,0,0.36,0.635,0.235
Roorkee,29.856604,77.856202,29.845807,77.922955,6.549,Highway,0,0,0.178,0.41,0.136
Roorkee,29.863434,77.993905,29.868962,77.873378,11.638,Rural,0,0,0.495,0.677,0.284
Roorkee,29.867928,77.889457,29.858869,77.846046,4.306,Rural,1,0,0.294,0.299,0.198
Roorkee,29.77533,77.894698,29.876669,77.90202,11.291,City,3,2,0.295,0.365,0.312
Roorkee,29.882675,77.889288,29.890651,77.911582,2.325,City,0,0,0.069,0.146,0.05
Roorkee,29.868686,77.891352,29.879232,77.888531,1.204,City,1,0,0.141,0.601,0.212
Roorkee,29.856273,77.903345,29.928705,77.830733,10.671,Hilly,0,0,0.264,0.264,0.132
Roorkee,29.86374,77.879426,29.861278,77.908022,2.771,Highway,2,0,0.425,0.153,0.258
Roorkee,29.873906,77.885713,29.831182,77.88954,4.765,Highway,3,2,0.24,0.435,0.309
Roorkee,29.894248,77.870211,29.920402,77.838283,4.234,Rural,0,0,0.248,0.569,0.188
Roorkee,29.793695,77.873183,29.936199,77.950992,17.532,Highway,2,0,0.085,0.396,0.205
Roorkee,29.80525,77.824504,29.775023,77.842129,3.767,Hilly,5,5,0.467,0.447,0.479
Roorkee,29.827792,77.938383,29.806236,77.878214,6.28,Rural,4,0,0.22,0.427,0.352
Roorkee,29.869524,77.844168,29.876671,77.904629,5.884,City,3,1,0.109,0.209,0.225
Roorkee,29.874659,77.896432,29.837308,77.859373,5.479,Highway,1,0,0.165,0.195,0.139
Roorkee,29.772771,77.796763,29.836642,77.875845,10.424,Highway,3,1,0.079,0.429,0.259
Roorkee,29.852179,77.875887,29.824877,77.825266,5.749,Rural,0,0,0.133,0.2,0.08
Roorkee,29.876405,77.883838,29.780563,77.869163,10.751,City,3,0,0.265,0.727,0.375
Roorkee,29.857005,77.861151,29.831035,77.92783,7.05,Highway,0,0,0.277,0.605,0.204
Roorkee,29.900644,77.821421,29.834086,77.926408,12.54,City,3,3,0.528,0.305,0.37
Roorkee,29.806127,77.860528,29.859132,77.864887,5.909,Rural,1,0,0.173,0.241,0.15
Roorkee,29.961985,77.85038,29.896306,77.865056,7.439,City,2,1,0.223,0.212,0.209
Roorkee,29.89008,77.858703,29.87751,77.899446,4.169,Highway,0,0,0.408,0.641,0.251
Roorkee,29.877191,77.8316,29.883544,77.883082,5.014,City,4,4,0.276,0.686,0.42
Roorkee,29.899022,77.898104,29.928986,77.884144,3.593,Rural,0,0,0.133,0.692,0.178
Roorkee,29.961693,77.875361,29.877706,77.873295,9.341,City,2,0,0.172,0.359,0.223
Roorkee,29.824522,77.912193,29.868173,77.899648,5.002,Hilly,0,0,0.286,0.383,0.162
Roorkee,29.933864,77.835209,29.877507,77.859433,6.688,Rural,0,0,0.153,0.3,0.106
Roorkee,29.875494,77.883364,29.878416,77.838431,4.344,City,1,0,0.652,0.385,0.323
Roorkee,29.866657,77.870723,29.888111,77.886373,2.823,Hilly,1,0,0.179,0.351,0.174
Roorkee,29.847852,77.772852,29.83632,77.89526,11.876,Hilly,2,0,0.22,0.495,0.265
Roorkee,29.87476,77.895769,29.89018,77.896959,1.719,City,3,2,0.648,0.815,0.507
Roorkee,29.929219,77.871233,29.845567,77.857073,9.401,City,1,0,0.306,0.546,0.251
Roorkee,29.831984,77.885225,29.867302,77.885067,3.927,Rural,1,0,0.162,0.169,0.133
Roorkee,29.909129,77.96611,29.927365,77.955496,2.271,City,5,0,0.063,0.09,0.287
Roorkee,29.892206,77.975642,29.887598,77.876273,9.593,Rural,2,1,0.224,0.552,0.278
Roorkee,29.86912,77.913313,29.886437,77.971663,5.946,Hilly,1,1,0.173,0.632,0.228
Roorkee,29.937751,77.980259,29.795419,77.871134,19.005,Rural,3,0,0.26,0.56,0.34
Roorkee,29.861452,77.921351,29.828985,77.943974,4.218,City,2,0,0.246,0.463,0.266
Roorkee,29.882341,77.902464,29.891494,77.927643,2.632,City,0,0,0.552,0.224,0.211
Roorkee,29.916746,77.931648,29.871289,77.970546,6.294,City,1,0,0.062,0.176,0.104
Roorkee,29.865487,77.843134,29.884916,77.88052,4.202,Hilly,0,0,0.147,0.232,0.091
Roorkee,29.911807,77.863282,29.833709,77.878579,8.808,Hilly,4,2,0.283,0.382,0.361
Roorkee,29.833852,77.801992,29.826946,77.951446,14.437,Hilly,2,0,0.293,0.215,0.231
Roorkee,29.878542,77.912063,29.889984,77.897662,1.883,Hilly,1,0,0.497,0.469,0.293
Roorkee,29.814147,77.824834,29.843762,77.822268,3.302,Hilly,0,0,0.234,0.389,0.148
Roorkee,29.925292,77.839871,29.839742,77.910337,11.69,Hilly,1,0,0.09,0.401,0.157
Roorkee,29.925993,77.935671,29.864906,77.904733,7.418,Hilly,1,0,0.13,0.425,0.174
Roorkee,29.862849,77.887597,29.903365,77.80468,9.176,Rural,0,0,0.16,0.346,0.117
Roorkee,29.905424,77.863757,29.853808,77.895634,6.511,Highway,1,0,0.25,0.326,0.19
Roorkee,29.862828,77.884515,29.893701,77.995591,11.246,City,5,0,0.054,0.209,0.308
Roorkee,29.876427,77.88031,29.863205,77.879654,1.472,City,4,0,0.255,0.087,0.294
Roorkee,29.875196,77.862179,29.870379,77.79648,6.357,Highway,1,0,0.35,0.067,0.168
Roorkee,29.892909,77.87419,29.826226,77.841516,8.057,Highway,3,0,0.267,0.692,0.368
Roorkee,29.877195,77.888218,29.880125,77.92333,3.401,Rural,3,1,0.469,0.144,0.319
Roorkee,29.882655,77.883616,29.880158,77.928235,4.311,Highway,2,2,0.41,0.545,0.332
Roorkee,29.918826,77.932916,29.888629,77.925374,3.436,City,0,0,0.363,0.403,0.189
Roorkee,29.886902,77.909119,29.865417,77.897634,2.633,Hilly,0,0,0.208,0.81,0.224
Roorkee,29.885473,77.872002,29.808251,77.812286,10.339,Highway,2,1,0.666,0.322,0.364
Roorkee,29.884515,77.901743,29.932249,77.934195,6.161,City,2,0,0.407,0.313,0.285
Roorkee,29.865314,77.884575,29.85846,77.871503,1.473,Rural,1,0,0.227,0.43,0.204
Roorkee,29.908176,77.886446,29.862984,77.79824,9.878,Rural,1,0,0.204,0.242,0.16
Roorkee,29.831425,77.882962,29.838526,77.843456,3.892,City,2,2,0.239,0.346,0.241
Roorkee,29.877374,77.901538,29.89482,77.92862,3.253,Hilly,3,2,0.461,0.096,0.307
Roorkee,29.934726,77.925163,29.832086,77.842382,13.927,Hilly,2,2,0.367,0.697,0.349
Roorkee,29.887744,77.923682,29.889473,77.908072,1.517,Hilly,2,1,0.409,0.218,0.266
Roorkee,29.881202,77.901492,29.881827,77.888945,1.212,City,2,0,0.214,0.355,0.235
Roorkee,29.876605,77.873818,29.9085,77.957292,8.794,City,1,0,0.544,0.786,0.37
Roorkee,29.819637,77.892724,29.875457,77.79879,10.982,Hilly,2,1,0.381,0.441,0.302
Roorkee,29.914344,77.854538,29.81276,77.892617,11.877,Rural,3,1,0.548,0.493,0.413
Roorkee,29.86531,77.851278,29.886364,77.875729,3.322,Hilly,4,1,0.636,0.135,0.418
Roorkee,29.849799,77.908969,29.874803,77.883255,3.726,Hilly,0,0,0.428,0.383,0.205
Roorkee,29.822626,77.892473,29.862124,77.872076,4.812,Highway,0,0,0.097,0.311,0.091
Roorkee,29.849078,77.847176,29.905444,77.865808,6.52,Hilly,2,1,0.085,0.167,0.159
Roorkee,29.860635,77.890998,29.824044,77.951458,7.11,Highway,2,0,0.247,0.411,0.256
Roorkee,29.944299,77.836485,29.780986,77.907158,19.396,Highway,1,0,0.358,0.466,0.251
Roorkee,29.869175,77.898172,29.908193,77.86029,5.671,Hilly,0,0,0.417,0.593,0.244
Roorkee,29.896479,77.874487,29.867212,77.918013,5.31,Hilly,0,0,0.462,0.507,0.24
Roorkee,29.874112,77.885664,29.882979,77.907921,2.362,Rural,1,0,0.262,0.457,0.22
Roorkee,29.866637,77.969174,29.834777,77.862537,10.877,Hilly,0,0,0.075,0.803,0.183
Roorkee,29.888861,77.960754,29.90469,77.866697,9.236,Hilly,5,3,0.283,0.497,0.434
Roorkee,29.838162,77.858369,29.809794,77.830536,4.142,Hilly,2,1,0.166,0.453,0.24
Roorkee,29.790674,77.910334,29.912014,77.893553,13.589,Rural,0,0,0.195,0.124,0.083
Roorkee,29.953634,77.844101,29.878627,77.903106,10.095,Highway,2,0,0.267,0.327,0.245
Roorkee,29.966587,77.881611,29.860762,77.904354,11.97,Rural,2,1,0.255,0.778,0.332
Roorkee,29.894566,77.926014,29.870367,77.810991,11.411,City,2,1,0.248,0.592,0.293
Roorkee,29.889144,77.858946,29.958845,77.952348,11.878,City,2,0,0.062,0.535,0.226
Roorkee,29.839261,77.91443,29.915505,77.919577,8.492,Highway,6,6,0.444,0.291,0.491
Roorkee,29.866992,77.884831,29.861249,77.886811,0.667,Hilly,2,2,0.08,0.295,0.183
Roorkee,29.801571,77.921371,29.848322,77.883375,6.361,City,0,0,0.24,0.051,0.082
Roorkee,29.860225,77.898965,29.825718,77.888212,3.975,City,0,0,0.29,0.351,0.157
Roorkee,29.882239,77.894915,29.905015,77.886113,2.671,City,2,1,0.097,0.407,0.211
Roorkee,29.940293,77.852498,29.84871,77.840358,10.251,City,3,0,0.452,0.563,0.398
Roorkee,29.859524,77.884203,29.87326,77.885141,1.53,Hilly,3,1,0.324,0.43,0.333
Roorkee,29.863875,77.788658,29.915466,77.917848,13.712,City,0,0,0.24,0.842,0.24
Roorkee,29.862685,77.896022,29.841687,77.850478,4.974,Hilly,0,0,0.159,0.484,0.144
Roorkee,29.869416,77.882272,29.889722,77.890138,2.382,Rural,0,0,0.149,0.748,0.194
Roorkee,29.803362,77.858136,29.817117,77.874196,2.177,City,0,0,0.155,0.401,0.127
Roorkee,29.906007,77.844835,29.872621,77.871693,4.526,Hilly,3,3,0.278,0.543,0.342
Roorkee,29.889791,77.859465,29.906303,77.796439,6.347,City,1,0,0.104,0.456,0.172
Roorkee,29.817752,77.887127,29.863301,77.886824,5.065,City,0,0,0.509,0.06,0.165
Roorkee,29.850666,77.902981,29.874556,77.897911,2.701,City,1,0,0.175,0.22,0.147
Roorkee,29.837921,77.909309,29.827535,77.918898,1.48,Hilly,0,0,0.57,0.667,0.305
Roorkee,29.861751,77.901871,29.925532,77.982635,10.532,Rural,0,0,0.31,0.408,0.175
Roorkee,29.802658,77.866378,29.884654,77.884202,9.278,City,4,2,0.402,0.512,0.423
Roorkee,29.81286,77.930046,29.920943,77.904652,12.265,Highway,2,1,0.709,0.351,0.383
Roorkee,29.810587,77.912459,29.874965,77.877711,7.904,Hilly,0,0,0.203,0.419,0.145
Roorkee,29.775176,77.863284,29.859013,77.900981,10.007,Rural,3,3,0.535,0.315,0.373
Roorkee,29.910198,77.918603,29.889094,77.875661,4.758,Rural,0,0,0.057,0.1,0.037
Roorkee,29.894713,77.949325,29.832927,77.929978,7.119,Hilly,2,0,0.273,0.369,0.256
Roorkee,29.864557,77.886585,29.804753,77.92547,7.635,City,2,0,0.163,0.531,0.255
Roorkee,29.862014,77.900878,29.861629,77.899628,0.128,City,3,3,0.126,0.137,0.215
Roorkee,29.84282,77.886886,29.850927,77.917904,3.124,Highway,0,0,0.365,0.699,0.249
Rudraprayag,30.291775,78.990965,30.280759,79.001054,1.562,Highway,3,0,0.401,0.454,0.361
Rudraprayag,30.327613,78.984261,30.231624,79.0063,10.881,Highway,0,0,0.426,0.354,0.199
Rudraprayag,30.276752,78.991101,30.28944,78.999501,1.625,Highway,4,4,0.215,0.401,0.345
Rudraprayag,30.295545,79.063729,30.355963,78.930031,14.485,Hilly,8,7,0.362,0.672,0.643
Rudraprayag,30.28408,79.002566,30.29153,78.984753,1.9,Hilly,5,2,0.267,0.364,0.403
Rudraprayag,30.326254,78.933911,30.253045,78.954757,8.383,Rural,0,0,0.295,0.198,0.128
Rudraprayag,30.302255,79.006339,30.313106,79.013332,1.381,Highway,3,1,0.785,0.492,0.484
Rudraprayag,30.277774,79.012192,30.28902,78.99747,1.887,Rural,8,8,0.324,0.424,0.582
Rudraprayag,30.260761,79.016134,30.281524,79.004797,2.553,City,3,3,0.549,0.528,0.42
Rudraprayag,30.236324,78.925592,30.262742,79.050728,12.374,Rural,2,0,0.231,0.419,0.253
Rudraprayag,30.267104,79.014469,30.289221,78.958116,5.944,Rural,0,0,0.331,0.724,0.244
Rudraprayag,30.225821,78.980326,30.34971,78.929283,14.622,Hilly,5,4,0.449,0.083,0.401
Rudraprayag,30.359787,78.928311,30.28725,78.987445,9.863,Highway,3,1,0.229,0.07,0.233
Rudraprayag,30.236427,78.968319,30.280218,78.969777,4.871,City,0,0,0.352,0.541,0.214
Rudraprayag,30.292142,78.95256,30.354871,78.990789,7.881,Hilly,3,3,0.72,0.125,0.391
Rudraprayag,30.302888,79.004865,30.253014,78.963495,6.822,Highway,2,0,0.56,0.176,0.303
Rudraprayag,30.266906,78.938691,30.257217,79.048796,10.63,Highway,3,2,0.135,0.275,0.245
Rudraprayag,30.302139,79.031636,30.322843,79.046526,2.71,Rural,1,0,0.347,0.675,0.289
Rudraprayag,30.363742,79.011581,30.337112,79.020285,3.077,City,0,0,0.213,0.249,0.114
Rudraprayag,30.305494,79.060704,30.358326,79.006005,7.879,City,3,2,0.176,0.407,0.284
Rudraprayag,30.278951,78.996915,30.275506,79.000097,0.49,Rural,9,5,0.352,0.671,0.69
Rudraprayag,30.288906,79.006222,30.265549,79.062155,5.966,Rural,10,7,0.507,0.327,0.717
Rudraprayag,30.370929,78.978792,30.269143,79.017047,11.899,Rural,3,1,0.37,0.329,0.327
Rudraprayag,30.305397,78.97184,30.304919,79.011396,3.798,Highway,3,2,0.324,0.753,0.398
Rudraprayag,30.2277,79.01405,30.260717,79.008967,3.704,Hilly,4,4,0.351,0.257,0.357
Rudraprayag,30.279861,78.986906,30.303865,79.005819,3.228,Highway,0,0,0.719,0.479,0.311
Rudraprayag,30.275313,78.943049,30.321427,79.09619,15.571,Highway,4,4,0.269,0.098,0.3
Rudraprayag,30.281051,79.009652,30.23052,78.939636,8.763,City,0,0,0.374,0.079,0.128
Rudraprayag,30.270817,78.982832,30.35862,79.060684,12.295,Hilly,3,2,0.262,0.505,0.33
Rudraprayag,30.238865,79.002959,30.213453,78.941051,6.585,Hilly,5,4,0.224,0.278,0.373
Rudraprayag,30.319658,78.985254,30.285429,78.980039,3.839,Hilly,1,0,0.159,0.422,0.182
Rudraprayag,30.283861,79.015879,30.278342,78.936513,7.646,Highway,10,2,0.212,0.349,0.633
Rudraprayag,30.263073,79.001437,30.357464,79.072696,12.528,City,0,0,0.638,0.33,0.257
Rudraprayag,30.257196,78.949338,30.241549,79.028173,7.77,City,0,0,0.289,0.464,0.179
Rudraprayag,30.277733,79.036006,30.293948,79.00251,3.687,City,5,5,0.128,0.606,0.41
Rudraprayag,30.271148,79.014119,30.204662,79.071391,9.216,Rural,7,4,0.291,0.402,0.518
Rudraprayag,30.285888,78.940002,30.304297,79.027614,8.657,Rural,2,1,0.477,0.357,0.314
Rudraprayag,30.307233,78.975908,30.318396,79.034373,5.748,City,5,2,0.597,0.773,0.584
Rudraprayag,30.297334,79.010809,30.259271,79.007327,4.246,Hilly,5,1,0.29,0.784,0.494
Rudraprayag,30.375263,78.941776,30.259566,78.998215,13.959,Highway,7,5,0.523,0.089,0.525
Rudraprayag,30.320461,78.9268,30.281917,79.037591,11.467,City,5,2,0.178,0.514,0.406
Rudraprayag,30.290629,78.989092,30.282961,79.074299,8.226,Highway,10,2,0.493,0.368,0.722
Rudraprayag,30.270653,79.034703,30.216624,78.98275,7.81,Hilly,4,2,0.322,0.74,0.444
Rudraprayag,30.232002,78.999617,30.313837,79.03974,9.882,Highway,8,7,0.405,0.654,0.652
Rudraprayag,30.292495,78.983542,30.286673,78.96121,2.24,City,5,1,0.33,0.242,0.397
Rudraprayag,30.276578,79.021286,30.248942,78.920138,10.189,Rural,1,0,0.183,0.454,0.196
Rudraprayag,30.218862,78.928464,30.282394,78.976187,8.421,City,0,0,0.631,0.328,0.255
Rudraprayag,30.261533,78.979166,30.319481,78.967114,6.547,Hilly,5,4,0.173,0.261,0.354
Rudraprayag,30.194038,79.092097,30.280484,79.046856,10.549,City,5,0,0.442,0.444,0.471
Rudraprayag,30.307313,79.029634,30.234622,78.954247,10.851,City,2,1,0.262,0.177,0.214
Rudraprayag,30.346918,79.017474,30.313922,78.886512,13.094,City,3,3,0.794,0.404,0.469
Rudraprayag,30.299177,78.980355,30.219349,79.049385,11.079,Highway,0,0,0.253,0.74,0.224
Rudraprayag,30.327056,78.978932,30.299477,78.986116,3.143,City,3,3,0.43,0.212,0.321
Rudraprayag,30.232156,78.994613,30.343011,79.004478,12.363,City,0,0,0.37,0.361,0.183
Rudraprayag,30.271571,78.954486,30.388699,79.019079,14.424,Hilly,14,10,0.556,0.28,0.723
Rudraprayag,30.269558,79.04491,30.36993,79.008089,11.707,Highway,7,1,0.641,0.442,0.631
Rudraprayag,30.360344,78.952021,30.265463,78.987937,11.099,Hilly,3,2,0.418,0.15,0.305
Rudraprayag,30.29234,79.00486,30.334591,79.050956,6.454,Highway,6,0,0.319,0.237,0.443
Rudraprayag,30.344774,78.931167,30.276803,79.033414,12.388,Rural,5,5,0.324,0.36,0.419
Rudraprayag,30.270385,79.002955,30.195565,78.974244,8.765,City,7,5,0.464,0.673,0.624
Rudraprayag,30.334105,78.905667,30.242978,78.945457,10.829,Highway,5,5,0.422,0.454,0.467
Rudraprayag,30.264405,79.002074,30.295942,79.039477,5.02,Hilly,9,10,0.689,0.012,0.659
Rudraprayag,30.277057,78.986876,30.19174,79.027303,10.251,City,3,3,0.285,0.787,0.393
Rudraprayag,30.32739,78.994855,30.262986,79.020782,7.582,Hilly,4,2,0.251,0.421,0.359
Rudraprayag,30.221362,78.972638,30.368209,79.069942,18.812,Hilly,10,3,0.27,0.078,0.597
Rudraprayag,30.324455,79.050585,30.380275,78.977714,9.35,Rural,5,4,0.584,0.427,0.51
Rudraprayag,30.284213,78.911002,30.287152,78.985544,7.165,Rural,5,3,0.316,0.48,0.441
Rudraprayag,30.295774,79.08474,30.292733,79.071748,1.292,Highway,5,2,0.508,0.511,0.505
Rudraprayag,30.230618,78.954568,30.358238,79.025327,15.733,Hilly,0,0,0.234,0.681,0.206
Rudraprayag,30.304796,79.027409,30.247372,78.996362,7.047,Highway,5,4,0.461,0.631,0.515
Rudraprayag,30.290331,79.08144,30.31966,78.999416,8.523,City,1,0,0.443,0.413,0.265
Rudraprayag,30.278915,78.999284,30.198686,78.921455,11.64,Rural,1,0,0.467,0.549,0.3
Rudraprayag,30.271614,79.023242,30.290031,78.990687,3.737,Hilly,2,1,0.37,0.217,0.254
Rudraprayag,30.278519,78.929863,30.3063,79.030085,10.106,Hilly,6,6,0.254,0.402,0.457
Rudraprayag,30.243434,78.952193,30.269918,79.040308,8.961,City,3,1,0.428,0.538,0.386
Rudraprayag,30.317759,79.095963,30.288261,79.004977,9.33,Highway,5,5,0.472,0.516,0.495
Rudraprayag,30.344889,79.027505,30.201768,79.041531,15.971,Highway,1,0,0.45,0.366,0.258
Rudraprayag,30.273934,79.022474,30.354459,78.965082,10.513,Hilly,7,5,0.207,0.684,0.549
Rudraprayag,30.332113,78.933847,30.259753,78.974016,8.923,Hilly,6,4,0.257,0.619,0.501
Rudraprayag,30.24989,78.972171,30.291381,79.005516,5.616,Rural,6,6,0.253,0.678,0.512
Rudraprayag,30.279853,78.972594,30.274754,79.007755,3.424,Rural,4,2,0.455,0.306,0.398
Rudraprayag,30.303126,79.036997,30.376299,78.888158,16.438,Rural,4,4,0.393,0.356,0.389
Rudraprayag,30.26245,79.026633,30.31482,78.944543,9.8,Hilly,4,2,0.423,0.287,0.384
Rudraprayag,30.273869,79.093313,30.255153,78.965452,12.455,Rural,4,4,0.427,0.079,0.344
Rudraprayag,30.227258,79.081793,30.291978,78.966381,13.216,Rural,0,0,0.203,0.193,0.1
Rudraprayag,30.348285,78.980298,30.284197,78.944174,7.925,Rural,0,0,0.427,0.235,0.175
Rudraprayag,30.274868,78.977465,30.328246,78.952002,6.419,Hilly,5,2,0.541,0.448,0.502
Rudraprayag,30.305361,78.917711,30.358481,79.002601,10.063,City,0,0,0.677,0.576,0.318
Rudraprayag,30.244754,78.977925,30.241281,79.004915,2.621,City,0,0,0.36,0.319,0.172
Rudraprayag,30.27941,79.036707,30.264976,78.924091,10.933,Rural,10,2,0.399,0.679,0.756
Rudraprayag,30.275648,79.004538,30.257262,79.031468,3.297,Highway,0,0,0.126,0.68,0.174
Rudraprayag,30.24039,79.052182,30.284468,79.016282,5.993,City,1,0,0.547,0.529,0.32
Rudraprayag,30.218322,79.076709,30.284404,79.001643,10.295,Highway,2,1,0.596,0.307,0.34
Rudraprayag,30.267019,78.985915,30.253802,78.94863,3.871,Highway,6,0,0.519,0.376,0.531
Rudraprayag,30.350306,79.067929,30.259821,79.03742,10.479,City,6,4,0.421,0.271,0.48
Rudraprayag,30.297164,78.96609,30.293371,78.969219,0.518,Rural,3,1,0.167,0.326,0.265
Rudraprayag,30.264731,79.021541,30.304948,78.993968,5.197,Hilly,6,2,0.408,0.676,0.558
Rudraprayag,30.260687,79.015781,30.229901,79.061702,5.584,City,6,4,0.205,0.282,0.418
Rudraprayag,30.24514,79.026288,30.3263,78.988484,9.727,Rural,6,4,0.379,0.063,0.426
Rudraprayag,30.32754,78.958832,30.267452,78.966199,6.719,City,1,0,0.602,0.169,0.264
Rudraprayag,30.364606,79.041298,30.275109,79.024058,10.088,Highway,2,1,0.329,0.05,0.209
Rudraprayag,30.33263,78.955867,30.221234,78.934316,12.558,Hilly,6,1,0.362,0.294,0.467
Rudraprayag,30.234167,79.010647,30.32813,78.94142,12.384,City,6,7,0.649,0.256,0.546
Rudraprayag,30.26568,79.024733,30.357991,78.902165,15.614,Highway,4,0,0.49,0.196,0.386
Rudraprayag,30.287157,78.91542,30.303977,79.013876,9.636,City,7,6,0.252,0.178,0.461
Rudraprayag,30.333994,78.941586,30.303264,78.957088,3.727,Hilly,11,1,0.303,0.339,0.659
Rudraprayag,30.303747,78.97513,30.272754,79.014329,5.103,City,1,0,0.24,0.791,0.28
Rudraprayag,30.278381,78.986086,30.180534,78.920997,12.549,Rural,7,2,0.407,0.599,0.592
Rudraprayag,30.24207,78.99068,30.250951,79.036269,4.489,City,4,4,0.194,0.38,0.334
Rudraprayag,30.317437,79.037609,30.332786,79.083648,4.737,Rural,5,3,0.449,0.439,0.472
Rudraprayag,30.301504,78.991847,30.285639,78.999015,1.894,Rural,0,0,0.541,0.3,0.222
Rudraprayag,30.26409,78.984201,30.262125,79.010727,2.557,Highway,3,3,0.562,0.137,0.346
Rudraprayag,30.270954,78.944825,30.261364,79.030705,8.316,City,4,3,0.111,0.682,0.37
Rudraprayag,30.290059,78.992113,30.323435,79.01362,4.247,Hilly,2,2,0.514,0.38,0.33
Rudraprayag,30.274344,78.952573,30.257491,79.004846,5.359,Hilly,2,1,0.482,0.163,0.277
Rudraprayag,30.225924,78.972361,30.300953,79.013688,9.239,City,0,0,0.513,0.438,0.241
Rudraprayag,30.314835,79.022305,30.262573,78.962049,8.2,Rural,5,1,0.513,0.087,0.421
Rudraprayag,30.282894,78.968588,30.299161,78.972343,1.844,Hilly,6,2,0.552,0.637,0.593
Rudraprayag,30.247465,78.97778,30.295582,78.981813,5.364,Hilly,4,4,0.481,0.378,0.42
Rudraprayag,30.253371,79.024222,30.344026,79.023214,10.081,Hilly,8,2,0.221,0.603,0.587
Rudraprayag,30.262127,78.990182,30.273106,79.075362,8.271,City,9,3,0.666,0.288,0.708
Rudraprayag,30.245217,78.962527,30.277598,79.035621,7.89,Hilly,3,2,0.505,0.319,0.365
Rudraprayag,30.264135,78.906332,30.25754,78.928547,2.256,Hilly,0,0,0.504,0.546,0.26
Rudraprayag,30.224273,79.014182,30.247355,78.940437,7.535,Hilly,0,0,0.182,0.415,0.138
Rudraprayag,30.257726,79.047544,30.306368,78.91594,13.746,Rural,2,0,0.228,0.158,0.2
Rudraprayag,30.280932,79.050611,30.260998,78.987783,6.428,City,5,2,0.561,0.119,0.442
Rudraprayag,30.23966,78.963537,30.286181,78.997766,6.129,Hilly,6,5,0.239,0.808,0.533
Rudraprayag,30.230564,79.012914,30.27907,78.939154,8.904,City,11,9,0.278,0.156,0.615
Rudraprayag,30.280209,78.995771,30.284165,78.979037,1.666,Hilly,5,3,0.241,0.312,0.385
Rudraprayag,30.252621,79.039219,30.317543,79.028246,7.296,City,1,0,0.361,0.32,0.222
Rudraprayag,30.235959,78.944171,30.277644,79.003869,7.373,Highway,4,3,0.463,0.431,0.425
Rudraprayag,30.294003,78.994733,30.361792,79.047676,9.09,Rural,3,3,0.26,0.853,0.399
Rudraprayag,30.29971,78.968353,30.210551,78.913509,11.227,Hilly,3,0,0.546,0.295,0.373
Rudraprayag,30.275916,78.984341,30.275458,78.989594,0.507,Hilly,1,0,0.472,0.223,0.236
Rudraprayag,30.274318,78.958027,30.250174,79.01111,5.762,City,3,3,0.309,0.302,0.303
Rudraprayag,30.291932,78.963553,30.271664,78.913836,5.279,Hilly,12,10,0.485,0.292,0.704
Rudraprayag,30.204142,78.968088,30.243073,79.090556,12.538,Hilly,5,0,0.264,0.187,0.367
Rudraprayag,30.341846,79.07667,30.294394,78.979464,10.719,Hilly,3,1,0.435,0.541,0.389
Rudraprayag,30.321167,78.899585,30.296251,78.976518,7.888,City,6,6,0.17,0.329,0.417
Rudraprayag,30.276274,78.98115,30.345604,79.013806,8.322,Highway,0,0,0.604,0.501,0.282
Rudraprayag,30.257673,79.012345,30.272954,79.000156,2.063,City,2,1,0.422,0.443,0.315
Rudraprayag,30.349311,79.051201,30.293613,78.995092,8.207,City,2,1,0.34,0.411,0.284
Rudraprayag,30.243907,79.006066,30.314028,79.030651,8.147,City,4,1,0.658,0.596,0.517
Rudraprayag,30.238401,78.946851,30.316652,79.0624,14.101,Highway,4,3,0.324,0.615,0.42
Rudraprayag,30.306741,79.079998,30.294722,78.928098,14.644,Hilly,5,3,0.726,0.444,0.557
Rudraprayag,30.277334,79.015696,30.27378,79.040563,2.42,City,3,2,0.193,0.45,0.298
